PassengerId,Name,HomePlanet,Cabin,Age,Transported
1926_01,Billey Conney,,G/305/S,20.0,False
1927_01,Trohs Hapie,Mars,D/66/S,55.0,False
1928_01,Leence Anthon,Earth,E/144/S,21.0,True
1931_01,Kumark Dressink,Europa,C/73/S,56.0,True
1933_01,Timyra Hammons,Earth,E/118/P,45.0,True
1935_01,Sharie Gallenry,Earth,G/307/S,18.0,False
1937_01,Therly Knoxtones,Earth,F/368/S,47.0,False
1938_01,Gretty Charpelaney,Earth,F/369/S,36.0,True
1939_01,Wacks Burta,Mars,F/385/P,57.0,False
1939_02,Sex Burta,Mars,D/62/P,13.0,False
1940_01,Wins Bate,Mars,F/386/P,27.0,False
1941_01,Man Hendrewsons,Earth,F/370/S,20.0,False
1942_01,Gerly Gaineyerson,Earth,G/312/P,47.0,False
1945_01,Ambert Guezaley,Earth,E/120/P,15.0,False
1946_01,Rayley Castannison,Earth,G/313/P,34.0,False
1947_01,Lorian Vandan,Earth,F/372/S,21.0,False
1950_01,Tonyn Welles,Earth,F/374/S,51.0,False
1952_01,,Earth,E/121/P,23.0,False
1953_01,Verney Bradlerson,Earth,F/387/P,58.0,False
1956_01,,Mars,D/68/S,37.0,False
1956_02,Mesh Pread,Mars,D/68/S,44.0,True
1957_01,Patoya Maynardner,Earth,G/309/S,25.0,False
1959_01,Weion Exibuctich,Europa,C/66/P,15.0,True
1959_02,,Europa,C/66/P,40.0,False
1959_03,Menchah Exibuctich,Europa,C/66/P,29.0,True
1960_01,Deanny Lynnerett,Earth,E/122/P,36.0,True
1960_02,Joana Lynnerett,Earth,E/122/P,21.0,True
1961_01,Kayne Giller,Earth,G/315/P,35.0,True
1962_01,Verek Buckeenez,Earth,F/390/P,24.0,False
1962_02,Jasony Buckeenez,Earth,G/316/P,2.0,False
1962_03,Dixiel Ryanga,Earth,G/316/P,0.0,True
1963_01,Aarone Fowlaney,Earth,F/391/P,43.0,False
1964_01,Altara Righturter,Europa,C/74/S,63.0,False
1967_01,Megany Humphreyes,Earth,G/318/P,30.0,True
1968_01,Delody Traverdy,Earth,G/319/P,38.0,True
1969_01,Unukath Sandul,Europa,C/75/S,27.0,True
1971_01,Megany Irwinson,Earth,F/375/S,54.0,False
1973_01,Gomeron Clindy,Europa,A/24/S,39.0,True
1974_01,Sugark Cusa,Mars,D/63/P,41.0,False
1975_01,Jeandy Hobbinson,Earth,G/310/S,22.0,False
1976_01,Sadirab Craleve,Europa,B/82/S,23.0,True
1976_02,Alam Lansuffle,Europa,B/82/S,34.0,True
1976_03,Cellah Lansuffle,Europa,B/82/S,26.0,True
1976_04,Zinoth Lansuffle,Europa,B/82/S,39.0,False
1976_05,Plas Lansuffle,Europa,B/82/S,15.0,True
1976_06,Wasaleh Lansuffle,Europa,B/82/S,64.0,True
1976_07,Alaslon Craleve,Europa,B/82/S,25.0,True
1977_01,Froder Paska,Mars,F/393/P,35.0,True
1978_01,,,G/311/S,19.0,True
1979_01,Delley Moodson,Earth,F/376/S,26.0,False
1980_01,Scotte Browlerson,Earth,G/312/S,3.0,True
1980_02,Man Freevenson,Earth,G/312/S,29.0,False
1980_03,Penne Browlerson,Earth,G/312/S,44.0,True
1981_01,Julion Cobson,Earth,E/124/P,27.0,False
1983_01,Felia Cooperkins,Earth,G/320/P,17.0,False
1984_01,Mesath Wassid,Europa,,37.0,True
1985_01,Apuffs Facle,Mars,F/394/P,19.0,True
1988_01,Eleaha Wallerson,Earth,G/321/P,44.0,False
1991_01,Leenny Palmes,Earth,F/378/S,22.0,False
1991_02,Aude Palmes,Earth,E/146/S,22.0,True
1992_01,Lucan Killé,Mars,F/379/S,21.0,True
1993_01,Lorey Fishopper,Earth,F/380/S,31.0,False
1994_01,Cary Pagedy,Earth,E/125/P,17.0,True
1995_01,Gerry Sterreray,Earth,G/314/S,30.0,False
1996_01,Sallie Fryan,Earth,F/381/S,15.0,False
1997_01,Joyn Hartley,Earth,G/315/S,42.0,True
1999_01,Shelle Kimons,Earth,F/383/S,55.0,False
2000_01,Weia Plattering,Europa,C/76/S,28.0,True
2001_01,All Pittler,Earth,F/396/P,33.0,False
2003_01,Viviay Oconley,Earth,G/323/P,19.0,False
2006_01,Eriky Moorez,Earth,F/386/S,24.0,False
2006_02,Crisey Moorez,Earth,G/317/S,4.0,False
2006_03,Joana Moorez,Earth,G/317/S,2.0,False
2007_01,Aviton Gocent,Europa,A/25/S,30.0,True
2009_01,Aldibah Contery,Europa,B/59/P,31.0,False
2009_02,Cheliak Contery,Europa,B/59/P,17.0,True
2009_03,Gluebah Contery,Europa,B/59/P,40.0,True
2010_01,Candyn Gregordy,Earth,G/324/P,33.0,True
2011_01,Tonyn Bartines,Earth,G/318/S,46.0,False
2012_01,Mirakis Amincrerus,Europa,B/60/P,30.0,False
2013_01,Emmax Water,Earth,F/398/P,17.0,False
2015_01,Fayene Hickett,Earth,F/387/S,19.0,True
2019_01,Dirfak Oppressive,Europa,B/83/S,22.0,True
2019_02,Okulus Oppressive,Europa,B/83/S,20.0,False
2022_01,Gracia Houseson,Earth,F/390/S,36.0,False
2024_01,Ellard Kinson,,G/322/S,0.0,True
2024_02,Ianne Kinson,Earth,E/150/S,17.0,True
2026_01,Marlly Warrishales,Earth,G/323/S,,True
2026_02,Franda Warrishales,Earth,G/323/S,15.0,True
2026_03,Heald Alldson,Earth,G/323/S,20.0,False
2027_01,Iree Oconley,Earth,F/399/P,19.0,True
2028_01,Louisa Pooles,Earth,F/391/S,24.0,False
2029_01,Lyne Camerrison,Earth,F/400/P,43.0,False
2032_01,Powl Shcad,Mars,F/402/P,26.0,True
2034_01,Anton Pearsalason,Earth,F/393/S,42.0,False
2038_01,Racyle Ingston,Earth,F/404/P,21.0,False
2040_01,Lesaten Stiven,Europa,B/85/S,50.0,True
2040_02,Alramak Stiven,Europa,B/85/S,25.0,True
2041_01,Pattin Weavesend,Earth,G/327/P,64.0,True
2042_01,Rosiey Floways,Earth,F/394/S,50.0,False
2043_01,Goles Teake,Mars,F/395/S,24.0,True
2044_01,Breney Conleydenan,Earth,F/396/S,27.0,True
2045_01,Gaylah Whitneyes,Earth,G/324/S,42.0,True
2046_01,Luison Beston,Earth,G/328/P,30.0,False
2051_01,,Earth,E/126/P,20.0,True
2052_01,Jele Balle,Mars,E/151/S,31.0,True
2053_01,Tabbah Wasede,Europa,C/68/P,26.0,False
2054_01,Alark Stivelte,Europa,C/69/P,39.0,False
2055_01,Belly Woodwinez,Earth,G/330/P,,False
2055_02,Sall Woodwinez,,G/330/P,32.0,True
2055_03,,Earth,G/330/P,25.0,True
2055_04,Lesley Woodwinez,Earth,G/330/P,6.0,True
2055_05,Harlen Woodwinez,Earth,G/330/P,3.0,True
2055_06,Janee Canton,Earth,G/330/P,11.0,False
2056_01,Marynk Hanghanson,Earth,G/331/P,52.0,False
2056_02,Claura Hanghanson,Earth,F/407/P,14.0,False
2056_03,Elany Hanghanson,Earth,F/407/P,68.0,False
2056_04,Philia Hanghanson,Earth,G/331/P,18.0,True
2059_01,Ellena Moodmandez,Earth,G/333/P,55.0,True
2060_01,Anniey Baketton,,G/327/S,22.0,False
2061_01,Dscha Sedece,Europa,D/65/P,34.0,True
2062_01,,Mars,F/398/S,17.0,False
2063_01,Mistie Leonaldez,Earth,G/328/S,38.0,False
2065_01,Lavey Jeffey,Earth,F/410/P,13.0,False
2066_01,Bryany Chapmaney,Earth,G/329/S,19.0,True
2067_01,Alatrin Sprender,Europa,C/70/P,30.0,True
2067_02,Asellan Sprender,Europa,C/70/P,27.0,False
2070_01,Sanda Gilleyons,Earth,E/127/P,17.0,True
2071_01,Zaninon Subateful,Europa,C/78/S,45.0,False
2071_02,Alduson Subateful,Europa,C/78/S,28.0,True
2073_01,Landa Rivanseney,Earth,F/401/S,23.0,False
2074_01,Sadir Alaring,Europa,D/69/S,24.0,False
2074_02,Mergas Alaring,Europa,D/69/S,23.0,True
2075_01,Janne Yatters,Earth,F/402/S,29.0,False
2080_01,Henryn Joycerton,Earth,G/334/P,46.0,False
2081_01,Brie Moodsey,Earth,F/411/P,17.0,True
2082_01,Carlie Kirks,Earth,G/335/P,20.0,False
2083_01,Wen Gibbsonton,Earth,F/407/S,24.0,False
2084_01,Aston Boltund,Europa,A/16/P,40.0,False
2084_02,Dyonon Boltund,Europa,A/16/P,,True
2085_01,Algedia Unaasor,Europa,C/72/P,38.0,False
2086_01,Marf Wasterivel,Europa,A/26/S,65.0,True
2086_02,Aldera Wasterivel,Europa,A/26/S,19.0,True
2087_01,Olliey Brownings,Earth,F/408/S,54.0,True
2088_01,Eriey Weaves,Earth,F/409/S,38.0,False
2088_02,Len Weaves,Earth,G/331/S,40.0,True
2089_01,Sonard Sterreray,Earth,F/412/P,21.0,False
2090_01,Dia Watkinsley,Earth,F/413/P,22.0,True
2091_01,Arlie Woodwinez,Earth,F/414/P,33.0,False
2092_01,Muffs Blan,Mars,D/70/S,18.0,True
2092_02,Wins Stpie,Mars,E/153/S,43.0,False
2092_03,Cray Stpie,Mars,,13.0,False
2092_04,,Mars,F/410/S,26.0,False
2092_05,Jur Stpie,Mars,D/70/S,22.0,False
2094_01,Lles Buncy,Mars,F/415/P,21.0,True
2095_01,Mabley Gallencis,Earth,F/411/S,25.0,False
2096_01,Milly Kité,Mars,F/412/S,29.0,False
2096_02,Weaffs Kinie,Mars,F/412/S,49.0,False
2097_01,Tetra Roftfuling,Europa,B/86/S,29.0,True
2099_01,Cupers Boste,Mars,D/71/S,45.0,True
2100_01,Garyan Briggins,Earth,F/413/S,45.0,True
2102_01,Giedia Seadler,Europa,C/79/S,30.0,False
2104_01,Sonard Bootez,Earth,F/414/S,29.0,False
2104_02,Brinez Bootez,Earth,,26.0,False
2105_01,Benda Loway,Earth,G/335/S,16.0,False
2106_01,Bertle Calhounez,Earth,G/336/S,20.0,False
2107_01,Sylvin Haynardy,Earth,G/338/P,33.0,False
2110_01,Ernice Joynewtonks,Earth,G/339/P,18.0,False
2111_01,Beals Blan,Mars,F/417/P,24.0,False
2112_01,Latsts Perty,Mars,F/418/P,29.0,False
2114_01,Gollux Folhal,Europa,B/87/S,40.0,True
2115_01,Schird Oinded,Europa,D/72/S,27.0,True
2116_01,Dellie Waderoachez,Earth,G/339/S,35.0,False
2117_01,Azet Rocketedy,Europa,,31.0,False
2118_01,Kene Macdonadows,Earth,G/340/P,26.0,False
2120_01,Prah Bla,Mars,D/73/S,49.0,True
2121_01,Timyra Peterstarks,Earth,G/341/P,23.0,False
2123_01,Dianya Johnsondez,Earth,G/342/P,23.0,False
2123_02,France Johnsondez,Earth,G/342/P,14.0,True
2124_01,Ine Litthews,Earth,G/341/S,21.0,False
2125_01,Stenny Pagedy,Earth,G/343/P,18.0,False
2126_01,Natha Ricews,Earth,F/415/S,,False
2127_01,Dorice Bailes,Earth,F/419/P,19.0,True
2128_01,Artis Sancockett,Earth,G/344/P,22.0,False
2129_01,Rice Camerrison,Earth,F/420/P,17.0,False
2130_01,Marine Oneiles,Earth,F/421/P,13.0,False
2131_01,Terrie Mayder,Earth,E/128/P,26.0,False
2133_01,Caish Chrie,Mars,D/74/S,,False
2133_02,Elfs Chrie,Mars,F/416/S,16.0,True
2134_01,Mes Pimne,Mars,F/422/P,20.0,False
2135_01,Tin Monroellynn,Earth,E/129/P,20.0,False
2135_02,Aarone Monroellynn,Earth,E/129/P,23.0,False
2136_01,Sallie Waltonnedy,Earth,G/343/S,61.0,False
2137_01,Lopedo Ruité,Mars,F/423/P,27.0,True
2137_02,Stoate Queke,Mars,F/423/P,3.0,True
2137_03,Slig Queke,Mars,F/423/P,4.0,True
2138_01,Colly Powery,Earth,G/344/S,13.0,True
2139_01,Gibil Razo,Mars,F/417/S,19.0,True
2140_01,Andra Drakeekss,Earth,F/424/P,18.0,True
2141_01,Annaha Rivanseney,Earth,E/130/P,66.0,True
2142_01,Tostex Pri,Mars,F/418/S,39.0,True
2143_01,Justie Miltongson,Earth,F/419/S,21.0,False
2143_02,Thel Miltongson,Earth,G/345/S,7.0,False
2144_01,Helley Philliames,Earth,,56.0,False
2145_01,Karene Pecketton,Earth,F/425/P,15.0,False
2147_01,Chon Ban,Mars,E/155/S,,True
2148_01,Ellana Grahangory,Earth,F/420/S,13.0,False
2149_01,Altares Persed,Europa,B/89/S,18.0,True
2150_01,Walley Prickmantes,Earth,G/346/P,38.0,False
2152_01,Eulah Bakericks,Earth,F/426/P,45.0,False
2153_01,Alvia Daviddley,Earth,G/347/P,21.0,False
2154_01,Regana Barles,Earth,G/348/P,19.0,False
2156_01,Troya Cofferson,Earth,F/421/S,49.0,False
2158_01,Joyn Moraleney,Earth,F/423/S,21.0,True
2159_01,Hencey Casez,Earth,F/424/S,18.0,True
2161_01,Poselk Sidie,Mars,F/429/P,43.0,True
2162_01,Ral Graie,Mars,F/425/S,27.0,True
2162_02,Hoces Graie,Mars,F/425/S,0.0,True
2163_01,Adanne Mosepherry,Earth,G/349/P,27.0,False
2164_01,Coxaton Queldry,Europa,B/63/P,21.0,True
2167_01,Weney Mckinn,Earth,F/431/P,20.0,False
2168_01,Fow Lacke,Mars,F/427/S,35.0,True
2168_02,Gorice Lacke,Mars,F/427/S,20.0,False
2171_01,Sergia Camerrison,Earth,F/433/P,24.0,False
2171_02,Karene Camerrison,Earth,G/351/P,41.0,False
2172_01,Belly Barbes,Earth,G/347/S,23.0,True
2173_01,Vina Landolphrey,Earth,G/352/P,27.0,True
2175_01,Gabria Callowery,Earth,G/348/S,58.0,True
2177_01,Clech Colle,Mars,F/435/P,53.0,True
2179_01,Eltaird Dianket,Europa,C/80/S,30.0,False
2180_01,Coreen Masquez,Earth,F/428/S,24.0,False
2182_01,Unukath Tiouserful,Europa,B/64/P,31.0,False
2183_01,Cheeet Ruity,Mars,F/429/S,46.0,False
2183_02,Prish Ruity,Mars,F/429/S,20.0,False
2186_01,Ivanne Johnsby,Earth,G/350/S,20.0,False
2187_01,Hary Wiggson,Earth,F/437/P,30.0,False
2188_01,Ollip Hopez,Earth,F/438/P,24.0,False
2189_01,Nelly Cruzaley,Earth,G/354/P,34.0,False
2190_01,Allia Barris,Earth,F/430/S,20.0,False
2191_01,Barkix Sidie,Mars,F/431/S,48.0,True
2193_01,Karlen Singtons,Earth,F/439/P,25.0,False
2194_01,Danie Blacks,Earth,G/352/S,43.0,False
2195_01,Naomie Coleyanglas,Earth,F/440/P,27.0,True
2196_01,Muonin Veriedeezy,Europa,B/65/P,47.0,False
2196_02,Zinonon Veriedeezy,Europa,B/65/P,26.0,True
2196_03,Genubi Veriedeezy,Europa,B/65/P,37.0,True
2196_04,Alrairk Veriedeezy,Europa,B/65/P,42.0,False
2198_01,Joela Franey,Earth,E/156/S,61.0,True
2200_01,Grawk Prité,Mars,F/442/P,29.0,False
2201_01,Suhelik Subateful,Europa,D/75/S,32.0,True
2202_01,Stmeal Horte,Mars,F/443/P,51.0,False
2203_01,Guanch Boyst,Mars,D/76/S,43.0,False
2204_01,Taraid Aillyber,Europa,B/90/S,25.0,True
2205_01,Brance Vandan,Earth,E/157/S,31.0,False
2206_01,Elindy Callowery,Earth,F/432/S,13.0,False
2207_01,Andine Hales,Earth,G/354/S,20.0,False
2209_01,,Earth,F/433/S,29.0,False
2210_01,Helly Hestes,Earth,G/355/S,16.0,False
2211_01,Amela Hurles,Earth,F/434/S,15.0,True
2212_01,Ebonyd Swanardy,Earth,F/445/P,50.0,False
2215_01,Pulchib Quidedbolt,Europa,A/27/S,41.0,True
2215_02,,Europa,A/27/S,43.0,True
2215_03,Grafi Quidedbolt,Europa,A/27/S,32.0,True
2215_04,Ranons Ingent,Europa,A/27/S,36.0,False
2219_01,Milda Woodwin,Earth,,18.0,True
2220_01,Ralda Acobsond,Earth,G/357/S,47.0,True
2221_01,Andrey Fisherry,Earth,G/355/P,29.0,True
2223_01,Glena Vanglis,Earth,G/358/S,,False
2224_01,Dessie Polloantes,Earth,F/435/S,14.0,True
2225_01,Willey Puckley,Earth,G/356/P,25.0,False
2228_01,Basps Rasty,Mars,E/158/S,63.0,False
2229_01,Ianya Norry,Earth,F/437/S,22.0,False
2231_01,Hon Late,Mars,E/159/S,32.0,False
2232_01,Eriky Dyers,Earth,F/438/S,31.0,False
2232_02,Adrie Dyers,Earth,F/438/S,24.0,False
2233_01,Nelle Alfordonard,Earth,G/359/P,39.0,False
2234_01,Newtch Gen,Mars,F/448/P,20.0,True
2234_02,Resers Gread,Mars,F/448/P,20.0,True
2234_03,Apench Flité,Mars,E/134/P,19.0,False
2234_04,Jet Gen,Mars,E/134/P,20.0,False
2234_05,Burs Flité,Mars,D/66/P,31.0,False
2234_06,Shood Gen,Mars,F/448/P,17.0,True
2234_07,Sumpid Gread,Mars,F/448/P,24.0,False
2235_01,Elica Tranciams,Earth,F/449/P,27.0,False
2237_01,Skatik Fushausive,Europa,C/83/S,28.0,True
2237_02,Ruchban Fushausive,Europa,C/83/S,41.0,True
2238_01,Wasalm Droning,Europa,A/28/S,25.0,True
2239_01,Kencey Franchaney,Earth,F/439/S,26.0,True
2241_01,Jacky Jacostaffey,Earth,F/451/P,27.0,False
2243_01,Thondy Booness,Earth,G/362/P,22.0,True
2251_01,Yilduno Hoodjuded,Europa,A/29/S,62.0,False
2251_02,Zaurion Hoodjuded,Europa,A/29/S,58.0,False
2252_01,Ernard Willy,Earth,G/363/P,37.0,False
2253_01,Cherry Cruzaley,Earth,G/359/S,54.0,False
2254_01,Beula Mcfaddenson,Earth,F/455/P,26.0,False
2255_01,Tabdhib Spadicage,Europa,C/75/P,44.0,True
2255_02,Polah Spadicage,Europa,C/75/P,34.0,True
2256_01,Aarone Batestonley,Earth,G/360/S,47.0,True
2257_01,Atonea Diateous,Europa,C/76/P,27.0,True
2257_02,Nasliak Diateous,Europa,B/66/P,22.0,True
2258_01,All Leonzaley,Earth,G/364/P,46.0,True
2261_01,Millia Bairdford,Earth,F/441/S,29.0,True
2262_01,Clarry Kimpson,Earth,G/365/P,43.0,False
2263_01,Andie Burnewman,Earth,F/456/P,42.0,False
2264_01,Lanedy Youngrayes,Earth,F/442/S,39.0,True
2266_01,Dow Conca,Mars,F/457/P,30.0,False
2267_01,Gratsp Meake,Mars,E/161/S,43.0,True
2268_01,Camiet Mcbriggins,Earth,G/366/P,19.0,False
2269_01,Ork Blees,Mars,F/458/P,26.0,True
2270_01,Spuffs Fla,Mars,F/459/P,46.0,True
2272_01,,Earth,G/367/P,3.0,True
2272_02,Mela Quinnerettt,Earth,,21.0,True
2272_03,Ricard Kirks,Earth,G/367/P,1.0,True
2273_01,Timmy Hanner,Earth,E/162/S,22.0,False
2274_01,Alrairk Proorbeng,Europa,C/79/P,27.0,True
2274_02,Mino Shoeweely,Europa,C/79/P,28.0,True
2275_01,Mos Tirt,Mars,F/460/P,36.0,False
2277_01,Diandy Wallerson,Earth,G/362/S,19.0,False
2278_01,Gemmam Crantiale,Europa,C/80/P,18.0,True
2279_01,Axionon Pippoppere,Europa,B/91/S,47.0,False
2280_01,Lesat Femoused,Europa,B/92/S,18.0,False
2281_01,Rica Hoppers,Earth,E/136/P,6.0,True
2282_01,Ellena Burtiz,Earth,F/461/P,20.0,False
2284_01,Poloos Butte,Mars,F/463/P,18.0,False
2287_01,Shally Reyersendry,Earth,F/464/P,37.0,False
2288_01,Dia Figuez,Earth,E/163/S,22.0,False
2289_01,Hary Jaff,Mars,F/465/P,37.0,True
2291_01,Patoya Pittler,Earth,G/365/S,6.0,False
2291_02,Nancey Pittler,Earth,G/365/S,36.0,False
2291_03,,Earth,F/445/S,46.0,False
2295_01,Melica Emenez,Earth,F/466/P,75.0,False
2295_02,Jillie Emenez,Earth,F/466/P,37.0,False
2296_01,Kencey Patteraley,Earth,G/369/P,22.0,True
2298_01,Thery Fredersend,Earth,F/467/P,33.0,False
2299_01,Wealke Ramad,Mars,F/448/S,35.0,False
2300_01,Genubik Alcemblery,Europa,C/81/P,19.0,False
2300_02,Arid Alcemblery,Europa,C/81/P,34.0,False
2301_01,Colly Hodgesss,Earth,F/449/S,23.0,True
2301_02,Weslie Hodgesss,Earth,G/367/S,37.0,False
2301_03,Marine Hodgesss,Earth,F/449/S,24.0,False
2302_01,Sterion Dedometeel,Europa,A/18/P,54.0,False
2303_01,Beal Chort,Mars,F/468/P,52.0,True
2305_01,,Earth,G/368/S,60.0,False
2306_01,Batenar Colensid,Europa,C/82/P,1.0,True
2306_02,Gomeron Colensid,Europa,C/82/P,,True
2306_03,Asellum Colensid,Europa,C/82/P,22.0,False
2306_04,Izarkab Ticiontral,Europa,C/82/P,27.0,True
2306_05,Bram Colensid,Europa,C/82/P,48.0,True
2306_06,Luxons Colensid,Europa,C/82/P,47.0,False
2308_01,Plas Pringrous,Europa,D/77/S,25.0,True
2308_02,Beten Pringrous,Europa,D/77/S,49.0,False
2308_03,Asellum Pringrous,Europa,D/77/S,33.0,False
2308_04,Polluma Pringrous,Europa,D/77/S,67.0,True
2309_01,Feryla Whitledges,Earth,G/371/P,5.0,False
2310_01,Alaron Holiabler,Europa,D/68/P,60.0,True
2310_02,Geons Holiabler,Europa,D/68/P,56.0,True
2310_03,Elebara Pleele,Europa,D/68/P,59.0,False
2310_04,Enibah Pleele,Europa,D/68/P,44.0,True
2311_01,Elsane Cabrewsond,Earth,G/372/P,33.0,False
2312_01,Billex Sykess,,G/369/S,28.0,False
2313_01,Lish Kart,Mars,F/469/P,29.0,False
2314_01,Troyce Folemonley,Earth,G/370/S,13.0,False
2315_01,Murzima Singmage,Europa,B/67/P,34.0,True
2316_01,Shan Blange,Earth,G/371/S,45.0,True
2317_01,Ronia Gainebergan,Earth,G/372/S,39.0,False
2318_01,Lindy Bradamss,Earth,F/470/P,18.0,False
2319_01,Evendy Estron,,G/373/P,57.0,False
2320_01,Thel Francock,Earth,F/450/S,,False
2321_01,Claura Petermandez,Earth,G/373/S,25.0,True
2325_01,Kimmie Hurchez,Earth,G/374/S,22.0,False
2327_01,Alyat Oidederval,Europa,B/68/P,32.0,True
2329_01,Heersh Burry,Mars,F/472/P,29.0,True
2332_01,Cellex Mccarry,Earth,F/453/S,21.0,False
2333_01,Igrish Fiha,Mars,E/137/P,16.0,False
2336_01,Alhail Fulatorly,Europa,A/30/S,45.0,True
2336_02,Wezna Fulatorly,Europa,A/30/S,44.0,False
2338_01,Elenay Moodman,Earth,G/376/P,27.0,True
2338_02,Julion Moodman,Earth,F/474/P,26.0,False
2339_01,Book Shrie,Mars,F/475/P,46.0,False
2340_01,Karlie Huntt,Earth,F/454/S,24.0,False
2341_01,Karlie Hubbarnett,Earth,F/455/S,15.0,True
2345_01,Evane Brightez,Earth,G/378/S,53.0,False
2347_01,Evaley Wellierras,Earth,F/477/P,28.0,False
2347_02,Janne Wellierras,Earth,G/377/P,11.0,True
2347_03,Ward Wellierras,Earth,G/377/P,7.0,False
2347_04,Joanry Wellierras,Earth,G/377/P,0.0,True
2347_05,Lewise Wellierras,Earth,G/377/P,15.0,True
2347_06,Therry Wellierras,Earth,G/377/P,31.0,False
2347_07,Fanna Wellierras,Earth,G/377/P,9.0,False
2348_01,Asellux Alaring,Europa,D/78/S,44.0,False
2349_01,All Brookes,Earth,G/379/S,35.0,False
2353_01,Janney Morgerson,Earth,G/380/S,30.0,True
2353_02,Lawren Morgerson,Earth,F/457/S,13.0,False
2356_01,Koat Peane,Mars,D/80/S,45.0,False
2356_02,Alls Peane,Mars,D/80/S,4.0,True
2356_03,Lios Peane,Mars,D/80/S,21.0,True
2357_01,Vandy Whitez,Earth,E/139/P,20.0,False
2360_01,Dorene Boyersons,Earth,G/379/P,24.0,True
2361_01,Teryla Belley,Earth,G/380/P,3.0,False
2361_02,Megany Belley,Earth,F/481/P,29.0,True
2363_01,Castab Unregul,Europa,C/85/S,28.0,True
2364_01,Sta Roachez,Earth,G/381/P,44.0,True
2365_01,Spuri Clunic,Europa,D/71/P,50.0,True
2366_01,Almone Raste,Mars,F/482/P,35.0,False
2367_01,Mela Brookes,Earth,F/483/P,19.0,False
2368_01,Prow Potte,Mars,E/141/P,22.0,False
2369_01,Netty Youngrayes,Earth,F/484/P,30.0,False
2373_01,Bens Aneetle,Europa,D/81/S,36.0,False
2374_01,Gers Sames,Mars,E/166/S,20.0,True
2375_01,Jeroy Franankson,Earth,G/383/P,22.0,True
2376_01,Harlos Coffmaney,Earth,F/459/S,22.0,False
2377_01,Alark Noxiong,Europa,C/83/P,32.0,True
2379_01,Monard Grifford,Earth,F/487/P,35.0,False
2382_01,,Earth,F/488/P,41.0,False
2384_01,Paulah Cleachrand,Earth,G/383/S,57.0,False
2384_02,Landa Cleachrand,Earth,G/383/S,3.0,False
2384_03,Cathya Pollarkeeks,Earth,G/383/S,11.0,True
2384_04,Loreen Cleachrand,Earth,G/383/S,4.0,True
2384_05,Ronia Pollarkeeks,Earth,G/383/S,17.0,False
2384_06,Lerome Cleachrand,Earth,G/383/S,30.0,False
2384_07,Neila Pollarkeeks,,,11.0,True
2385_01,Jacats Pité,Mars,F/461/S,23.0,False
2387_01,Debony Estiagosen,Earth,E/142/P,58.0,True
2389_01,Annon Solon,Earth,G/384/S,22.0,False
2390_01,Joelan Burrilllins,Earth,G/385/P,24.0,False
2391_01,Chery Hendrys,Earth,E/143/P,20.0,False
2392_01,Isaacy Salin,,G/386/P,37.0,True
2395_01,Olgary Toddleton,Earth,G/387/P,49.0,False
2396_01,Deaney Handertiz,Earth,E/168/S,46.0,False
2396_02,Sallie Handertiz,Earth,G/386/S,30.0,False
2397_01,Elenna Raney,Earth,G/387/S,36.0,False
2398_01,Loresa Barnolaney,Earth,F/490/P,21.0,False
2399_01,Stisps Sin,Mars,E/169/S,25.0,False
2401_01,Luise Francock,Earth,G/388/P,42.0,True
2402_01,Glenna Valezaley,Earth,G/389/P,13.0,False
2403_01,Antony Frederry,Earth,G/388/S,25.0,False
2404_01,Scharab Disheract,Europa,C/86/S,29.0,False
2404_02,Alatik Disheract,Europa,C/86/S,17.0,True
2404_03,Girtan Oilpuring,Europa,C/86/S,36.0,True
2404_04,Dira Disheract,,C/86/S,44.0,True
2406_01,Cornys Pie,Mars,F/465/S,18.0,True
2409_01,Briam Pottonalden,Earth,F/492/P,22.0,False
2409_02,Eulahy Pottonalden,Earth,G/390/P,22.0,True
2410_01,Dia Beckeetter,Earth,G/391/P,43.0,True
2411_01,Brinez Howenters,Earth,F/493/P,29.0,True
2412_01,Rone Bertsontry,Earth,G/392/P,24.0,True
2413_01,Tyrona Barnoldeney,Earth,G/390/S,18.0,True
2414_01,Mergak Headfair,Europa,T/1/P,42.0,False
2416_01,Lesley Nolds,Earth,G/391/S,43.0,False
2417_01,Shanya Mcgowaymond,Earth,G/393/P,32.0,False
2419_01,Eriney Mclainez,Earth,G/394/P,15.0,True
2421_01,Comats Sepie,Mars,E/145/P,22.0,True
2423_01,Bonya Boltond,Earth,G/395/P,20.0,False
2424_01,Hanna Fishopper,Earth,G/393/S,34.0,True
2426_01,Colatz Gine,Mars,F/466/S,70.0,True
2426_02,Kies Gine,Mars,F/466/S,18.0,True
2427_01,Marfak Geneltic,Europa,B/94/S,26.0,True
2429_01,Idace Vinozarks,Earth,F/497/P,17.0,False
2431_01,Candy Josesh,Earth,F/498/P,13.0,False
2432_01,Cellex Anthompson,Earth,F/499/P,19.0,False
2433_01,Keidus Ametic,Europa,C/84/P,32.0,True
2435_01,Lynnee Bonder,Earth,F/467/S,33.0,False
2436_01,Gileen Figuez,Earth,F/501/P,21.0,False
2438_01,Totse Stake,Mars,F/503/P,23.0,True
2439_01,Ninald Bardinard,Earth,F/504/P,24.0,True
2441_01,Tamin Bowenasey,Earth,F/468/S,17.0,False
2442_01,Beals Perie,Mars,F/505/P,34.0,True
2443_01,,,D/72/P,31.0,False
